doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
2023 Prc 06 Ahh Addendum 2,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2023-prc-06-ahh_addendum-2.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2023 Prc 06 Ahh Addendum 3,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2023-prc-06-ahh_addendum-3.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2023 Prc 06 Ahh Addendum 4,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2023-prc-06-ahh_addendum-4.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2023 Prc 06 Ahh Addendum 5,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2023-prc-06-ahh_addendum-5.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2023 Prc 06 Ahh Addendum 6,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2023-prc-06-ahh_addendum-6.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2023 Prc 06 Ahh Addendum 7,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2023-prc-06-ahh_addendum-7.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2023 Prc 06 Ahh Addendum 8,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2023-prc-06-ahh_addendum-8.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2023 Prc 06 Ahh Addendum 9,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2023-prc-06-ahh_addendum-9.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2023 Prc 07 Lease Opportunity Repost4 Addendum,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2023-prc-07-lease-opportunity_repost4-addendum.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2023 Prc 07 Lease Opportunity Repost4,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2023-prc-07-lease-opportunity_repost4.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2023 Prc 08 Surface Restoration Fjcc Pools Rfp,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2023-prc-08-surface-restoration-fjcc-pools_rfp.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2024 Is 05 Dam D720190 Decommissioning Contractor Rfqual Rev1 Addendum 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2024-is-05-dam-d720190-decommissioning-contractor-rfqual-rev1--addendum-1.pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2025 Is 02 Pick Up Truck Tender,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2025-is-02-pick-up-truck-tender.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 13 Chemicals (2026 2027),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2025-is-13-chemicals-(2026-2027).pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 14 Concrete (2026 2027),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2025-is-14-concrete-(2026-2027).pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 15 Electrical Services (2026 2027),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2025-is-15-electrical-services-(2026-2027).pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 17 Tree Services (2026 2027),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2025-is-17-tree-services-(2026-2027).pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 18 Unleaded Gas Diesel Fuel (2026 2027),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2025-is-18-unleaded-gas-diesel-fuel-(2026-2027).pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2151 Fees And Charges Amendment,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/2151---fees-and-charges-amendment.pdf,Town of Ladysmith,,,tender-notice,,
Notice Of Participation Canoe Procurement 2026,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/notice_of_participation_-_canoe_procurement-2026.pdf,Town of Ladysmith,,,tender-notice,,
Rfp 2023 Fin 01 Audit Services,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/rfp-2023-fin-01-audit-services.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
Rft 2025 Is 12 Asphalt Paving (2026 2027),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/rft-2025-is-12-asphalt-paving-(2026-2027).pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Rft Addendum 2,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/rft-addendum-2.pdf,Town of Ladysmith,,,tender-notice,,
Rft Addendum 3,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/rft-addendum-3.pdf,Town of Ladysmith,,,tender-notice,,
Rft Addendum 4,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders-2023/rft-addendum-4.pdf,Town of Ladysmith,,,tender-notice,,
02 Invitation To Tender,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/02-invitation-to-tender.pdf,Town of Ladysmith,,,tender-notice,,
02 Invitation To Tenderb8ae96fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/02-invitation-to-tenderb8ae96fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,,,tender-notice,,
2019 Development Application Review Report,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2019-development-application-review-report.pdf,Town of Ladysmith,2019-01-01,,tender-notice,,
2023 Is 07 Addendum 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2023-is-07-addendum-1.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2023 Is 07 Addendum 2,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2023-is-07-addendum-2.pdf,Town of Ladysmith,2023-01-01,,tender-notice,,
2024 Is 01 2nd Ave Slope Stability Rfp,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-is-01-2nd-ave-slope-stability_rfp.pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2024 Is 01 Addendum 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-is-01-addendum-1.pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2024 Is 02 Heart Of The Hub Phase 2 Construction Project Management Rfp,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-is-02-heart-of-the-hub---phase-2-construction-project-management_rfp.pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2024 Is 02 Roberts St Watermain Replacement Itt,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-is-02-roberts-st-watermain-replacement-itt.pdf,Town of Ladysmith,2024-01-01,,tender-notice,water-systems,
2024 Is 06 6th Avenue Civil Engineering Services Rfp,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-is-06-6th-avenue-civil-engineering-services-rfp.pdf,Town of Ladysmith,2024-01-01,,engineering-specs,,
2024 Is 07 Coveralls Linens Mats (2025 2029),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-is-07-coveralls-linens-mats-(2025-2029).pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2024 Is 08 Line Painting (2025 2026),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-is-08-line-painting-(2025-2026).pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2024 Prc 01 Wayfinding Signs Addendum 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-prc-01-wayfinding-signs_addendum-1.pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2024 Prc 01 Wayfinding Signs Reducedae5b93fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-prc-01-wayfinding-signs_reducedae5b93fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2024 Prc 03 Fjcc 2024 Roofing Program Addendum No 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-prc-03-fjcc-2024-roofing-program---addendum-no-1.pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2024 Prc 03 Roofing Program Appendix 1 Specifications,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-prc-03-roofing-program_appendix-1-specifications.pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2024 Prc 03 Roofing Program Tender,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2024-prc-03-roofing-program_tender.pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2025 Is 03 Half Ton 4 Door Pick Up Truck Tender,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-03-half-ton-4-door-pick-up-truck-tender.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 04 Replacement Of Activated Carbon Filters For Odour Control At Wastewater Treatment Plant,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-04---replacement-of-activated-carbon-filters-for-odour-control-at-wastewater-treatment-plant.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 04 Notice Of Award,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-04-notice-of-award.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 05 Chemainus Rd Sanitary Service,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-05-chemainus-rd-sanitary-service.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 05 Notice Of Award,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-05-notice-of-award.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 06 Sanitary Sewer Modelling Services (compressed),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-06-sanitary-sewer-modelling-services-(compressed).pdf,Town of Ladysmith,2025-01-01,,tender-notice,water-systems,
2025 Is 07 Sidewalk Installation Compressed,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-07---sidewalk-installation---compressed.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 08 Notice Of Award,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-08-notice-of-award.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 08 Rollie Rose Drive Prv Kiosk Replacement,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-08-rollie-rose-drive-prv-kiosk-replacement.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 10 Aggie Drainage Project Compressed,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-10-aggie-drainage-project---compressed.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 16 Lab Testing Services (2026 2027),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-16-lab-testing-services-(2026-2027).pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Is 19 Notice Of Award Diamond District Meter Replacements,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-is-19-notice-of-award-diamond-district-meter-replacements.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Prc 01 Roofing Program Tender,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-prc-01-roofing-program_tender.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2025 Rfp Residential Curbside Waste Collection Services Complete,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2025-rfp-residential-curbside-waste-collection-services---complete.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
2026 Gia Application Form (fillable),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2026-gia-application-form-(fillable).pdf,Town of Ladysmith,2026-01-01,,tender-notice,,
2026 Gia List For Website,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2026-gia-list-for-website.pdf,Town of Ladysmith,2026-01-01,,tender-notice,,
2026 Is 01 Downtown Sidewalk Pressure Washing Request For Quotation,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2026-is-01---downtown-sidewalk-pressure-washing-request-for-quotation.pdf,Town of Ladysmith,2026-01-01,,tender-notice,,
2026 Is 01 Downtown Sidewalk Pressure Washing Notice Of Award,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2026-is-01-downtown-sidewalk-pressure-washing-notice-of-award.pdf,Town of Ladysmith,2026-01-01,,tender-notice,,
2026 Is 02 Scada Rfp Final,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2026-is-02-scada-rfp-final.pdf,Town of Ladysmith,2026-01-01,,tender-notice,,
2026 Prc 01 Rcmp Hvac Rft Addendum 01,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2026-prc-01-rcmp-hvac-rft-addendum-01.pdf,Town of Ladysmith,2026-01-01,,tender-notice,,
2026 Prc 01 Rcmp Hvac Rft,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2026-prc-01-rcmp-hvac-rft.pdf,Town of Ladysmith,2026-01-01,,tender-notice,,
2026 Prc 02 Fjcc 2026 Roofing Program Rft,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2026-prc-02-fjcc-2026-roofing-program-rft.pdf,Town of Ladysmith,2026-01-01,,tender-notice,,
2026 Tax Rates,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2026-tax-rates.pdf,Town of Ladysmith,2026-01-01,,tender-notice,,
2158 Permissive Tax Exemption For 2024,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2158-permissive-tax-exemption-for-2024.pdf,Town of Ladysmith,2024-01-01,,tender-notice,,
2511 Addendum No 1 Sealed,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2511-addendum-no-1-sealed.pdf,Town of Ladysmith,2511 Adden,,tender-notice,,
2511 Q A No 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2511-q-a-no-1.pdf,Town of Ladysmith,,,tender-notice,,
2552 Add1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2552-add1.pdf,Town of Ladysmith,,,tender-notice,,
2552 Qa No 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/2552-qa-no-1.pdf,Town of Ladysmith,,,tender-notice,,
Addendum 01,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/addendum-01.pdf,Town of Ladysmith,,,tender-notice,,
Attachment 1 Arial Photo,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/attachment-1_arial-photo.pdf,Town of Ladysmith,,,tender-notice,,
Attachment 2a Elevations,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/attachment-2a-elevations.pdf,Town of Ladysmith,,,tender-notice,,
Attachment 2b Boardwalk,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/attachment-2b-boardwalk.pdf,Town of Ladysmith,,,tender-notice,,
Attachment 2c Architecture,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/attachment-2c-architecture.pdf,Town of Ladysmith,,,tender-notice,,
Bl Application 2026,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/bl-application-2026.pdf,Town of Ladysmith,2026-01-01,,tender-notice,,
Chemainus Sandy Beach Sanitary Rfp Addendum 18e0995fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/chemainus-sandy-beach-sanitary-rfp-addendum-18e0995fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,,,tender-notice,,
Combined 2025 Reports For Website,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/combined-2025-reports-for-website.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Ds 01 2025 Addendum,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/ds-01-2025---addendum.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Ds 01 2025 Mountain Bike Trail Network Planning And Feasibility Study,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/ds-01-2025-mountain-bike-trail-network-planning-and-feasibility-study.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Fjcc 2 Roof Plan Add 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/fjcc-2-roof-plan-add-1.pdf,Town of Ladysmith,,,tender-notice,,
Frank Jameson Community Centre (fjcc) Addendum No 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/frank-jameson-community-centre-(fjcc)---addendum-no-1.pdf,Town of Ladysmith,,,tender-notice,,
Gia Report On Funding (fillable),https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/gia-report-on-funding-(fillable).pdf,Town of Ladysmith,,,tender-notice,,
Itt Notice Of Award 2025 Is 12,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/itt-notice-of-award-2025-is-12.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Itt Notice Of Award 2025 Is 13,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/itt-notice-of-award-2025-is-13.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Itt Notice Of Award 2025 Is 14,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/itt-notice-of-award-2025-is-14.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Itt Notice Of Award 2025 Is 15,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/itt-notice-of-award-2025-is-15.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Itt Notice Of Award 2025 Is 17,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/itt-notice-of-award-2025-is-17.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Notice Of Participation Canoe Procurement,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/notice_of_participation_-_canoe_procurement.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Pte Application27b696fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/pte-application27b696fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,,,tender-notice,,
Pte Renewalf1b596fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/pte-renewalf1b596fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,,,tender-notice,,
R2 C Urban Collector 1932 Bylaw1d1093fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/r2-c-urban-collector-1932-bylaw1d1093fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,,,bylaw,,
Rfp 2025 Fin 01 Corporate Banking Services,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/rfp---2025-fin-01--corporate-banking-services.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Rfp Spiragester Decommission Compressed,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/rfp--spiragester-decommission---compressed.pdf,Town of Ladysmith,,,tender-notice,,
Rfp 2025 Fin 01 Addendum 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/rfp-2025-fin-01-addendum-1.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Rfp 2026 Ps 01 Feasibility Study And Concept Design New Fire Hall,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/rfp-2026-ps-01-feasibility-study-and-concept-design---new-fire-hall.pdf,Town of Ladysmith,2026-01-01,,tender-notice,,
Rfp Addendum 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/rfp-addendum-1.pdf,Town of Ladysmith,Rfp Addend,,tender-notice,,
Rfp Notice Of Award Aggie Drainage Project,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/rfp-notice-of-award-aggie-drainage-project.pdf,Town of Ladysmith,,,tender-notice,,
Rfp Notice Of Award Colonia Sidewalk,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/rfp-notice-of-award-colonia-sidewalk.pdf,Town of Ladysmith,,,tender-notice,,
Rfp 2025 Fin 02 Corporate Purchasing Cards,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/rfp_-_2025-fin-02_-_corporate_purchasing_cards.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Rft 2025 Prc 02 1101 004 Forrest Field Phase 2,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/rft---2025-prc-02---1101-004-forrest-field-phase-2.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Rft Addendum 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/rft-addendum-1.pdf,Town of Ladysmith,2025-01-01,,tender-notice,,
Scada Rfp 2026 Is 02 Addendum 1,https://www.ladysmith.ca/docs/default-source/jobs-rfps-tenders/scada-rfp-2026-is-02---addendum-1.pdf,Town of Ladysmith,,,tender-notice,,
Laysmith Cadastral 2018 01 02,https://www.ladysmith.ca/docs/default-source/maps/laysmith-cadastral-2018-01-02.pdf,Town of Ladysmith,2026-01-01,,map,,
2016 01 11 Municipal Services Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-01-11-municipal-services-agenda.pdf,Town of Ladysmith,2016-01-11,,agenda-pkg,municipal-services-committee,
2016 01 11 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-01-11-municipal-services-committee-minutes.pdf,Town of Ladysmith,2016-01-11,,minutes,municipal-services-committee,
2016 05 16 Municipal Services Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-05-16-municipal-services-minutes.pdf,Town of Ladysmith,2016-05-16,,minutes,municipal-services-committee,
2016 06 13 Municipal Services Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-06-13-municipal-services-agenda.pdf,Town of Ladysmith,2016-06-13,,agenda-pkg,municipal-services-committee,
2016 06 13 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-06-13-municipal-services-committee-minutes.pdf,Town of Ladysmith,2016-06-13,,minutes,municipal-services-committee,
2016 07 11 Municipal Services Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-07-11-municipal-services-agenda.pdf,Town of Ladysmith,2016-07-11,,agenda-pkg,municipal-services-committee,
2016 09 12 Municipal Services Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-09-12-municipal-services-agenda.pdf,Town of Ladysmith,2016-09-12,,agenda-pkg,municipal-services-committee,
2016 09 12 Municipal Services Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-09-12-municipal-services-minutes.pdf,Town of Ladysmith,2016-09-12,,minutes,municipal-services-committee,
2016 11 14 Municipal Services Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-11-14-municipal-services-agenda.pdf,Town of Ladysmith,2016-11-14,,agenda-pkg,municipal-services-committee,
2016 11 14 Municipal Services Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-11-14-municipal-services-minutes.pdf,Town of Ladysmith,2016-11-14,,minutes,municipal-services-committee,
2016 12 12 Municipal Services Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-12-12-municipal-services-agenda.pdf,Town of Ladysmith,2016-12-12,,agenda-pkg,municipal-services-committee,
2016 12 12 Municipal Services Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2016-municipal-services/2016-12-12-municipal-services-minutes.pdf,Town of Ladysmith,2016-12-12,,minutes,municipal-services-committee,
2017 01 23 Municipal Services Committee Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-01-23-municipal-services-committee-agenda.pdf,Town of Ladysmith,2017-01-23,,agenda-pkg,municipal-services-committee,
2017 01 23 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-01-23-municipal-services-committee-minutes.pdf,Town of Ladysmith,2017-01-23,,minutes,municipal-services-committee,
2017 01 30 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-01-30-municipal-services-committee-minutes.pdf,Town of Ladysmith,2017-01-30,,minutes,municipal-services-committee,
2017 01 30 Municipal Services Committee Special Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-01-30-municipal-services-committee-special-agenda.pdf,Town of Ladysmith,2017-01-30,,agenda-pkg,municipal-services-committee,
2017 03 13 Municipal Services Committee Meeting Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-03-13-municipal-services-committee-meeting-agenda.pdf,Town of Ladysmith,2017-03-13,,agenda-pkg,municipal-services-committee,
2017 03 13 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-03-13-municipal-services-committee-minutes.pdf,Town of Ladysmith,2017-03-13,,minutes,municipal-services-committee,
2017 05 08 Ms Agenda Reduced,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-05-08-ms-agenda-reduced.pdf,Town of Ladysmith,2017-05-08,,agenda-pkg,municipal-services-committee,
2017 05 08 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-05-08-municipal-services-committee-minutes.pdf,Town of Ladysmith,2017-05-08,,minutes,municipal-services-committee,
2017 06 12 Municipal Services Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-06-12-municipal-services-agenda.pdf,Town of Ladysmith,2017-06-12,,agenda-pkg,municipal-services-committee,
2017 06 12 Municipal Services Committee Minutes042e92fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-06-12-municipal-services-committee-minutes042e92fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2017-06-12,,minutes,municipal-services-committee,
2017 07 10 Ms Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-07-10-ms-agenda.pdf,Town of Ladysmith,2017-07-10,,agenda-pkg,municipal-services-committee,
2017 07 10 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-07-10-municipal-services-committee-minutes.pdf,Town of Ladysmith,2017-07-10,,minutes,municipal-services-committee,
2017 08 14 Msc Agenda Reduced,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-08-14-msc-agenda-reduced.pdf,Town of Ladysmith,2017-08-14,,agenda-pkg,municipal-services-committee,
2017 08 14 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-08-14-municipal-services-committee-minutes.pdf,Town of Ladysmith,2017-08-14,,minutes,municipal-services-committee,
2017 09 11 Msc Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-09-11-msc-minutes.pdf,Town of Ladysmith,2017-09-11,,minutes,municipal-services-committee,
2017 11 27 Municipal Services Committee Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-11-27-municipal-services-committee-agenda.pdf,Town of Ladysmith,2017-11-27,,agenda-pkg,municipal-services-committee,
